unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
115.9881591796875,115.997314453125,[4 0 5 3],[8 2 9 0]
160.7666015625,160.7757568359375,[3 5 9 5],[9 8 3 9]
105.6427001953125,105.65185546875,[9 1 2 8],[2 9 3 3]
109.7442626953125,109.75341796875,[1 9 7 8],[3 2 6 5]
132.366943359375,132.3760986328125,[2 3 9 3],[3 2 2 4]
77.9754638671875,77.984619140625,[3 9 9 4],[0 3 3 3]
83.770751953125,83.7799072265625,[2 9 7 6],[5 3 3 9]
84.136962890625,84.1461181640625,[0 4 9 7],[9 3 3 2]
51.324462890625,51.3336181640625,[9 4 8 9],[3 3 3 6]
109.9365234375,109.9456787109375,[3 4 5 5],[4 5 9 9]
29.827880859375,29.8370361328125,[2 9 8 9],[3 3 3 3]
82.7545166015625,82.763671875,[1 8 3 9],[3 3 2 2]
91.1041259765625,91.11328125,[7 4 0 2],[2 3 3 5]
62.1551513671875,62.164306640625,[7 3 0 4],[9 9 5 5]
132.257080078125,132.2662353515625,[5 7 3 8],[8 2 0 3]
114.1937255859375,114.202880859375,[4 0 9 2],[5 4 3 9]
205.2154541015625,205.224609375,[2 4 0 3],[9 3 4 0]
62.200927734375,62.2100830078125,[1 3 5 7],[4 9 9 9]
92.266845703125,92.2760009765625,[5 6 6 1],[8 1 9 4]
92.8070068359375,92.816162109375,[5 7 0 6],[9 2 3 9]
97.2747802734375,97.283935546875,[3 3 2 1],[0 9 3 4]
78.717041015625,78.7261962890625,[3 2 2 8],[9 3 3 3]
85.58349609375,85.5926513671875,[0 4 1 9],[2 3 9 3]
106.805419921875,106.8145751953125,[9 3 2 7],[3 0 3 2]
91.351318359375,91.3604736328125,[0 9 5 5],[5 3 9 9]
99.93896484375,99.9481201171875,[3 1 2 4],[0 4 0 3]
61.8988037109375,61.907958984375,[5 1 2 8],[9 4 9 4]
126.617431640625,126.6265869140625,[3 8 4 3],[9 3 8 2]
107.8765869140625,107.8857421875,[9 0 3 8],[2 4 9 5]
140.1214599609375,140.130615234375,[4 1 5 3],[5 4 9 4]
80.859375,80.8685302734375,[7 9 9 6],[2 3 3 0]
81.1248779296875,81.134033203125,[0 9 9 5],[9 2 2 9]
135.552978515625,135.5621337890625,[9 3 6 5],[3 2 9 9]
176.11083984375,176.1199951171875,[3 2 9 8],[9 0 3 5]
139.6087646484375,139.617919921875,[9 6 3 5],[3 9 4 9]
153.9825439453125,153.99169921875,[0 4 3 5],[3 5 4 9]
56.304931640625,56.3140869140625,[3 2 5 8],[9 9 9 3]
112.628173828125,112.6373291015625,[8 0 5 4],[3 5 8 8]
85.0433349609375,85.052490234375,[4 9 0 7],[8 3 2 3]
111.859130859375,111.8682861328125,[4 3 3 5],[3 2 0 9]
77.984619140625,77.9937744140625,[1 1 6 1],[3 4 1 4]
146.2188720703125,146.22802734375,[9 5 2 3],[2 9 9 4]
65.3961181640625,65.4052734375,[3 1 5 2],[9 9 9 5]
82.342529296875,82.3516845703125,[1 3 2 8],[4 9 9 5]
152.947998046875,152.9571533203125,[9 8 7 2],[2 5 9 9]
59.3170166015625,59.326171875,[9 0 4 1],[3 3 3 4]
97.3846435546875,97.393798828125,[3 8 3 9],[9 3 2 2]
159.814453125,159.8236083984375,[6 5 9 2],[0 9 5 3]
82.8277587890625,82.8369140625,[1 3 8 1],[4 9 3 9]
83.6334228515625,83.642578125,[8 7 8 9],[3 9 3 2]
172.2015380859375,172.210693359375,[9 1 9 3],[3 9 5 9]
73.297119140625,73.3062744140625,[9 3 9 3],[3 2 6 4]
56.7901611328125,56.79931640625,[8 9 2 7],[3 6 3 3]
183.6090087890625,183.6181640625,[1 2 3 0],[4 0 2 3]
96.5606689453125,96.56982421875,[9 4 5 8],[3 5 9 3]
137.091064453125,137.1002197265625,[8 5 4 2],[4 9 8 9]
150.9429931640625,150.9521484375,[9 6 3 9],[3 9 9 2]
82.1685791015625,82.177734375,[5 5 9 4],[8 9 3 8]
87.615966796875,87.6251220703125,[1 7 0 9],[4 3 2 3]
97.7783203125,97.7874755859375,[8 3 1 3],[3 2 4 0]
50.7659912109375,50.775146484375,[4 8 4 8],[3 3 8 3]
76.9500732421875,76.959228515625,[7 9 6 5],[2 2 9 9]
75.457763671875,75.4669189453125,[3 8 2 8],[0 3 3 3]
85.4736328125,85.4827880859375,[7 8 2 4],[2 3 3 5]
143.316650390625,143.3258056640625,[0 6 9 5],[5 0 3 9]
88.4674072265625,88.4765625,[7 1 7 3],[2 3 3 4]
82.4066162109375,82.415771484375,[2 9 9 4],[0 3 5 3]
156.8572998046875,156.866455078125,[9 3 2 8],[3 9 5 3]
87.7899169921875,87.799072265625,[3 3 2 4],[2 4 9 8]
68.29833984375,68.3074951171875,[3 1 5 1],[2 4 2 3]
94.81201171875,94.8211669921875,[1 3 4 4],[3 2 3 8]
69.140625,69.1497802734375,[5 7 1 1],[9 9 3 4]
62.274169921875,62.2833251953125,[7 2 2 2],[9 9 5 9]
86.590576171875,86.5997314453125,[1 8 5 1],[4 3 2 4]
85.2081298828125,85.21728515625,[9 3 0 1],[6 4 3 4]
162.8997802734375,162.908935546875,[2 3 9 3],[0 9 3 2]
75.4669189453125,75.47607421875,[6 3 3 6],[3 0 2 9]
88.018798828125,88.0279541015625,[5 3 3 8],[2 9 9 5]
61.7889404296875,61.798095703125,[3 2 3 3],[2 7 9 0]
135.333251953125,135.3424072265625,[9 3 3 9],[3 9 9 2]
93.0450439453125,93.05419921875,[5 5 0 2],[2 9 3 7]
138.3544921875,138.3636474609375,[3 4 3 1],[4 3 4 4]
90.1885986328125,90.19775390625,[0 7 8 2],[3 2 3 5]
107.684326171875,107.6934814453125,[6 2 9 9],[9 7 2 3]
58.135986328125,58.1451416015625,[8 2 0 7],[3 9 9 3]
80.6304931640625,80.6396484375,[2 3 2 8],[7 4 9 3]
62.87841796875,62.8875732421875,[1 6 5 3],[4 9 9 9]
89.483642578125,89.4927978515625,[1 8 0 9],[3 3 9 6]
85.2264404296875,85.235595703125,[0 6 8 3],[5 9 3 9]
98.236083984375,98.2452392578125,[3 0 5 1],[2 2 9 3]
85.43701171875,85.4461669921875,[9 6 0 2],[3 9 3 0]
89.630126953125,89.6392822265625,[7 9 5 6],[3 3 9 0]
107.940673828125,107.9498291015625,[9 3 6 7],[3 0 1 2]
101.129150390625,101.1383056640625,[6 8 9 1],[9 3 2 4]
112.664794921875,112.6739501953125,[1 2 3 8],[3 5 0 3]
62.0819091796875,62.091064453125,[6 5 7 7],[9 9 9 6]
58.26416015625,58.2733154296875,[3 2 2 0],[9 9 9 2]
84.136962890625,84.1461181640625,[3 9 3 1],[9 6 9 4]
91.4337158203125,91.44287109375,[9 3 3 8],[2 2 9 3]
81.591796875,81.6009521484375,[7 8 0 3],[2 3 4 4]
59.7930908203125,59.80224609375,[9 8 1 0],[3 3 3 2]
130.2703857421875,130.279541015625,[8 3 6 4],[3 2 1 8]
101.7242431640625,101.7333984375,[3 7 3 0],[0 3 4 9]
83.990478515625,83.9996337890625,[3 4 4 6],[0 8 8 9]
81.7657470703125,81.77490234375,[4 2 3 8],[3 9 9 3]
61.4410400390625,61.4501953125,[1 1 3 5],[4 4 9 9]
64.34326171875,64.3524169921875,[7 1 9 5],[3 3 3 2]
48.4130859375,48.4222412109375,[6 8 8 8],[9 3 5 3]
164.90478515625,164.9139404296875,[7 0 3 7],[3 3 0 6]
91.497802734375,91.5069580078125,[2 4 2 5],[9 3 7 9]
166.4703369140625,166.4794921875,[4 3 9 3],[5 9 3 4]
97.833251953125,97.8424072265625,[1 6 5 8],[3 1 8 3]
124.5208740234375,124.530029296875,[3 2 5 7],[0 9 2 3]
90.9942626953125,91.00341796875,[5 7 1 3],[9 2 4 9]
86.407470703125,86.4166259765625,[1 3 3 3],[3 9 2 9]
49.0081787109375,49.017333984375,[4 8 4 4],[5 3 3 3]
84.814453125,84.8236083984375,[9 1 0 8],[2 4 3 3]
85.21728515625,85.2264404296875,[9 0 4 2],[3 4 8 3]
107.9315185546875,107.940673828125,[7 6 3 1],[3 9 0 3]
81.2164306640625,81.2255859375,[3 4 9 3],[4 8 2 2]
83.111572265625,83.1207275390625,[8 3 1 3],[3 9 3 9]
166.680908203125,166.6900634765625,[1 9 2 7],[4 5 7 2]
149.835205078125,149.8443603515625,[9 9 3 5],[5 3 9 9]
101.18408203125,101.1932373046875,[2 3 8 3],[7 2 3 4]
89.849853515625,89.8590087890625,[0 4 5 5],[4 3 2 9]
102.008056640625,102.0172119140625,[2 3 2 9],[9 4 5 3]
117.4072265625,117.4163818359375,[3 1 8 3],[9 3 3 2]
149.3316650390625,149.3408203125,[9 8 9 3],[2 3 3 9]
55.8746337890625,55.8837890625,[1 6 6 1],[4 9 9 9]
86.2152099609375,86.224365234375,[2 4 1 2],[5 3 4 7]
82.2235107421875,82.232666015625,[1 3 3 1],[3 0 4 4]
136.212158203125,136.2213134765625,[9 3 1 6],[3 9 3 3]
153.314208984375,153.3233642578125,[9 5 3 2],[2 9 0 3]
132.586669921875,132.5958251953125,[3 1 9 4],[9 3 2 3]
89.7674560546875,89.776611328125,[9 5 2 0],[3 9 3 2]
121.527099609375,121.5362548828125,[0 3 6 7],[2 0 9 3]
84.173583984375,84.1827392578125,[6 5 8 7],[9 9 4 6]
95.123291015625,95.1324462890625,[4 5 1 0],[8 9 3 9]
133.941650390625,133.9508056640625,[9 3 5 9],[5 2 9 3]
157.0770263671875,157.086181640625,[8 9 3 5],[3 5 4 9]
61.5142822265625,61.5234375,[1 8 8 0],[9 3 3 3]
89.1082763671875,89.117431640625,[0 2 3 9],[5 3 4 5]
145.5413818359375,145.550537109375,[3 6 2 8],[2 9 3 3]
100.982666015625,100.9918212890625,[4 7 9 3],[8 9 6 9]
83.5052490234375,83.514404296875,[9 2 1 8],[5 3 4 3]
119.20166015625,119.2108154296875,[7 5 0 6],[3 8 5 9]
163.970947265625,163.9801025390625,[3 9 6 3],[9 3 9 0]
83.880615234375,83.8897705078125,[3 0 8 8],[9 3 5 3]
168.292236328125,168.3013916015625,[9 7 3 9],[3 2 9 5]
128.5491943359375,128.558349609375,[3 2 9 2],[2 7 2 9]
127.4505615234375,127.459716796875,[6 9 5 3],[9 5 9 0]
146.4202880859375,146.429443359375,[0 2 2 1],[2 3 0 4]
90.0604248046875,90.069580078125,[6 2 3 0],[9 9 4 5]
77.34375,77.3529052734375,[0 8 4 9],[2 3 8 3]
59.5916748046875,59.600830078125,[2 1 2 2],[3 4 7 9]
153.4698486328125,153.47900390625,[3 4 9 5],[2 5 3 9]
129.16259765625,129.1717529296875,[3 4 0 9],[9 3 3 5]
114.84375,114.8529052734375,[4 6 5 2],[3 9 2 0]
78.460693359375,78.4698486328125,[3 8 7 3],[9 5 6 4]
123.6236572265625,123.6328125,[8 4 3 9],[3 3 9 6]
50.64697265625,50.6561279296875,[8 8 3 8],[3 3 0 3]
87.030029296875,87.0391845703125,[9 4 4 0],[5 8 5 2]
73.223876953125,73.2330322265625,[3 8 8 3],[2 3 5 9]
108.0230712890625,108.0322265625,[8 4 0 7],[5 3 9 2]
144.0673828125,144.0765380859375,[3 9 2 8],[9 2 0 3]
79.3304443359375,79.339599609375,[9 3 6 2],[3 4 3 3]
79.2755126953125,79.28466796875,[1 1 4 9],[3 4 3 2]
78.8909912109375,78.900146484375,[9 7 3 8],[6 2 2 3]
62.548828125,62.5579833984375,[2 5 8 6],[3 9 3 9]
82.0587158203125,82.06787109375,[2 4 8 8],[0 8 3 3]
57.696533203125,57.7056884765625,[2 9 0 4],[3 3 2 3]
101.07421875,101.0833740234375,[1 8 3 3],[9 3 4 0]
105.6884765625,105.6976318359375,[9 8 0 2],[3 3 2 9]
106.2652587890625,106.2744140625,[9 3 4 3],[2 9 3 9]
85.7208251953125,85.72998046875,[5 8 5 9],[9 3 9 2]
129.5196533203125,129.52880859375,[9 2 1 3],[3 5 3 2]
124.1455078125,124.1546630859375,[5 2 6 9],[2 9 9 2]
102.1087646484375,102.117919921875,[5 1 6 9],[9 4 9 3]
81.3079833984375,81.317138671875,[9 7 6 9],[3 2 9 2]
89.520263671875,89.5294189453125,[3 9 3 0],[4 2 2 5]
121.1883544921875,121.197509765625,[0 5 4 1],[2 9 8 3]
115.2923583984375,115.301513671875,[1 3 0 3],[3 9 2 0]
88.916015625,88.9251708984375,[1 5 6 3],[4 9 9 2]
55.4168701171875,55.426025390625,[8 6 8 5],[3 9 3 9]
96.9635009765625,96.97265625,[2 1 5 4],[7 4 8 8]
55.224609375,55.2337646484375,[6 2 3 8],[9 9 9 4]
181.7962646484375,181.805419921875,[7 3 1 2],[3 2 4 7]
104.2694091796875,104.278564453125,[8 3 6 9],[3 0 9 3]
111.36474609375,111.3739013671875,[9 1 3 5],[6 4 0 9]
101.641845703125,101.6510009765625,[5 5 9 3],[9 9 3 4]
57.5958251953125,57.60498046875,[9 1 7 4],[3 3 3 8]
88.4033203125,88.4124755859375,[1 3 7 3],[4 4 3 2]
113.12255859375,113.1317138671875,[1 3 8 3],[3 2 3 0]
161.077880859375,161.0870361328125,[9 0 3 8],[3 2 9 3]
87.1856689453125,87.19482421875,[0 9 0 2],[4 5 9 9]
169.171142578125,169.1802978515625,[0 4 3 9],[3 8 0 3]
162.3870849609375,162.396240234375,[2 3 4 9],[9 2 3 3]
96.1212158203125,96.13037109375,[6 4 1 6],[9 3 4 1]
104.2694091796875,104.278564453125,[8 4 7 9],[5 3 9 2]
140.3228759765625,140.33203125,[3 9 9 0],[0 3 3 3]
122.406005859375,122.4151611328125,[5 4 9 8],[9 5 2 3]
168.0450439453125,168.05419921875,[9 6 5 1],[6 9 9 3]
62.73193359375,62.7410888671875,[1 9 7 5],[4 2 2 2]
80.8685302734375,80.877685546875,[6 9 3 5],[9 2 9 9]
73.0499267578125,73.05908203125,[5 9 9 6],[9 2 2 9]
86.75537109375,86.7645263671875,[0 8 1 3],[3 4 4 2]
108.1878662109375,108.197021484375,[2 8 0 3],[3 3 5 4]
112.2894287109375,112.298583984375,[8 3 4 5],[3 2 3 9]
165.4083251953125,165.41748046875,[6 2 2 9],[9 3 5 6]
81.0882568359375,81.097412109375,[0 3 4 6],[3 9 3 9]
136.981201171875,136.9903564453125,[9 5 3 2],[3 9 9 9]
82.928466796875,82.9376220703125,[3 2 9 9],[4 0 3 2]
84.0911865234375,84.100341796875,[5 8 4 2],[9 3 5 9]
85.07080078125,85.0799560546875,[7 6 3 1],[2 9 9 4]
86.0504150390625,86.0595703125,[9 5 9 6],[3 2 2 0]
53.997802734375,54.0069580078125,[0 9 9 0],[2 2 3 3]
64.691162109375,64.7003173828125,[1 7 0 7],[3 3 4 3]
106.4300537109375,106.439208984375,[1 9 3 8],[4 5 2 3]
90.2618408203125,90.27099609375,[0 2 1 3],[3 9 4 9]
136.907958984375,136.9171142578125,[3 0 8 9],[9 3 3 3]
60.809326171875,60.8184814453125,[0 1 4 4],[5 3 3 3]
81.427001953125,81.4361572265625,[6 4 0 6],[9 3 4 9]
105.1116943359375,105.120849609375,[5 3 5 8],[8 0 9 3]
78.973388671875,78.9825439453125,[6 3 9 3],[3 2 3 2]
86.9842529296875,86.993408203125,[2 9 0 1],[9 5 4 4]
75.7965087890625,75.8056640625,[9 3 3 8],[2 9 4 5]
116.0980224609375,116.107177734375,[2 6 4 3],[5 9 8 2]
91.1865234375,91.1956787109375,[5 4 0 0],[9 3 5 2]
85.1898193359375,85.198974609375,[3 8 6 0],[2 4 9 4]
154.94384765625,154.9530029296875,[3 9 8 9],[9 3 4 3]
84.3658447265625,84.375,[8 4 9 7],[5 5 3 9]
92.578125,92.5872802734375,[0 6 2 5],[3 3 5 8]
77.7374267578125,77.74658203125,[8 6 9 8],[3 9 5 3]
111.712646484375,111.7218017578125,[7 3 3 4],[3 0 2 8]
80.694580078125,80.7037353515625,[9 8 0 1],[3 3 9 4]
85.858154296875,85.8673095703125,[0 7 7 9],[9 2 3 6]
56.6253662109375,56.634521484375,[8 4 0 6],[3 3 3 9]
77.545166015625,77.5543212890625,[6 3 4 3],[9 9 8 0]
79.7882080078125,79.79736328125,[1 3 4 0],[4 4 5 5]
85.5377197265625,85.546875,[3 2 1 2],[0 9 3 3]
80.364990234375,80.3741455078125,[0 9 9 0],[9 5 3 5]
91.0125732421875,91.021728515625,[5 2 4 2],[9 7 5 3]
131.9915771484375,132.000732421875,[1 3 7 4],[4 2 6 3]
80.7586669921875,80.767822265625,[9 2 4 8],[6 9 3 3]
53.228759765625,53.2379150390625,[9 7 7 8],[2 2 2 5]
108.856201171875,108.8653564453125,[6 7 0 3],[0 3 2 9]
84.33837890625,84.3475341796875,[8 2 9 6],[3 3 2 1]
59.7198486328125,59.72900390625,[0 1 2 1],[3 4 3 3]
88.824462890625,88.8336181640625,[6 2 7 4],[9 7 9 3]
31.9427490234375,31.951904296875,[6 6 2 5],[9 9 9 9]
128.8330078125,128.8421630859375,[4 6 2 9],[8 9 3 2]
132.293701171875,132.3028564453125,[3 6 2 9],[9 9 9 2]
100.5889892578125,100.59814453125,[8 5 5 3],[3 2 8 0]
90.142822265625,90.1519775390625,[7 5 6 0],[3 9 9 4]
85.821533203125,85.8306884765625,[9 2 0 0],[2 5 4 3]
103.0517578125,103.0609130859375,[9 0 3 1],[5 9 9 4]
56.707763671875,56.7169189453125,[2 2 2 6],[0 5 3 1]
84.814453125,84.8236083984375,[2 3 3 4],[7 9 4 5]
83.4228515625,83.4320068359375,[9 2 9 6],[3 7 3 9]
110.2935791015625,110.302734375,[8 6 4 1],[3 0 8 9]
101.678466796875,101.6876220703125,[8 9 3 6],[3 2 0 3]
87.615966796875,87.6251220703125,[6 4 5 9],[1 3 9 3]
125.8209228515625,125.830078125,[9 3 4 8],[2 9 3 5]
60.552978515625,60.5621337890625,[1 3 3 3],[4 4 2 9]
114.5965576171875,114.605712890625,[1 8 3 7],[4 3 9 2]
105.157470703125,105.1666259765625,[8 9 7 4],[3 5 2 8]
89.0350341796875,89.044189453125,[3 5 4 4],[2 9 3 8]
84.210205078125,84.2193603515625,[0 0 2 7],[3 2 3 6]
82.232666015625,82.2418212890625,[2 8 8 9],[9 3 3 5]
84.5123291015625,84.521484375,[2 2 9 3],[7 9 6 9]
75.970458984375,75.9796142578125,[3 8 8 4],[9 3 3 3]
99.2706298828125,99.27978515625,[3 2 4 9],[9 5 3 5]
133.6029052734375,133.612060546875,[7 8 2 3],[9 3 5 2]
103.9306640625,103.9398193359375,[5 3 8 9],[9 9 5 2]
102.777099609375,102.7862548828125,[9 8 1 3],[2 3 3 0]
104.425048828125,104.4342041015625,[6 1 9 8],[9 4 2 3]
85.9039306640625,85.9130859375,[3 5 5 6],[0 2 9 9]
130.023193359375,130.0323486328125,[2 7 3 4],[3 2 0 5]
86.16943359375,86.1785888671875,[7 4 3 3],[2 5 9 9]
101.8524169921875,101.861572265625,[9 6 8 1],[2 9 3 4]
91.6259765625,91.6351318359375,[3 5 5 1],[0 9 9 4]
56.0943603515625,56.103515625,[8 3 3 3],[4 9 9 4]
60.0860595703125,60.09521484375,[3 9 3 3],[0 2 9 2]
149.6063232421875,149.615478515625,[9 3 1 5],[3 4 9 8]
92.8985595703125,92.90771484375,[9 3 3 8],[2 0 9 3]
80.035400390625,80.0445556640625,[3 4 7 7],[0 8 2 3]
79.2755126953125,79.28466796875,[8 9 2 6],[3 5 3 9]
85.6475830078125,85.65673828125,[3 1 2 7],[4 4 9 6]
134.4451904296875,134.454345703125,[4 3 2 1],[8 2 7 3]
169.134521484375,169.1436767578125,[9 2 3 5],[2 5 0 9]
90.4541015625,90.4632568359375,[5 5 7 0],[9 8 6 2]
86.0321044921875,86.041259765625,[7 7 1 6],[2 2 4 9]
108.1512451171875,108.160400390625,[9 5 5 2],[2 9 9 3]
108.4991455078125,108.50830078125,[8 3 2 7],[3 4 5 3]
60.0494384765625,60.05859375,[5 3 5 3],[2 2 2 9]
134.2437744140625,134.2529296875,[7 3 5 9],[2 4 9 3]
83.4136962890625,83.4228515625,[4 7 2 6],[5 9 9 3]
130.9295654296875,130.938720703125,[7 4 3 9],[3 5 9 6]
91.0491943359375,91.058349609375,[3 0 4 5],[9 2 8 9]
93.255615234375,93.2647705078125,[5 0 7 4],[9 3 2 3]
110.26611328125,110.2752685546875,[5 5 9 9],[9 8 5 2]
161.517333984375,161.5264892578125,[6 1 4 9],[9 9 5 6]
87.3504638671875,87.359619140625,[7 1 3 3],[9 4 0 0]
59.3170166015625,59.326171875,[9 9 0 1],[3 3 3 4]
90.5364990234375,90.545654296875,[1 9 9 5],[3 2 3 9]
131.6986083984375,131.707763671875,[3 6 3 2],[9 9 2 3]
96.002197265625,96.0113525390625,[5 8 1 3],[9 4 3 4]
155.548095703125,155.5572509765625,[8 3 5 0],[3 0 9 5]
60.333251953125,60.3424072265625,[3 9 9 1],[2 2 2 4]
54.510498046875,54.5196533203125,[8 8 2 8],[3 3 5 3]
111.2274169921875,111.236572265625,[1 8 0 4],[9 4 2 3]
92.8436279296875,92.852783203125,[7 5 0 3],[3 9 4 9]
105.1025390625,105.1116943359375,[8 9 4 1],[5 2 3 9]
85.015869140625,85.0250244140625,[5 7 8 4],[9 9 5 3]
85.9405517578125,85.94970703125,[2 1 8 4],[5 4 5 3]
116.217041015625,116.2261962890625,[6 3 5 1],[1 0 2 4]
80.67626953125,80.6854248046875,[1 9 6 6],[4 2 9 9]
90.7196044921875,90.728759765625,[4 5 3 5],[8 9 2 8]
92.54150390625,92.5506591796875,[5 9 0 0],[8 3 2 5]
136.2213134765625,136.23046875,[3 2 4 5],[9 3 8 2]
59.8846435546875,59.893798828125,[9 9 9 0],[2 2 3 4]
79.39453125,79.4036865234375,[4 0 8 6],[3 3 5 9]
115.008544921875,115.0177001953125,[9 9 5 3],[2 6 9 9]
65.3228759765625,65.33203125,[8 7 4 5],[3 3 3 8]
119.5953369140625,119.6044921875,[5 4 2 1],[9 3 5 4]
87.4237060546875,87.432861328125,[4 5 8 6],[3 9 3 1]
101.8890380859375,101.898193359375,[8 3 8 9],[3 9 3 5]
123.834228515625,123.8433837890625,[8 3 4 0],[3 9 8 2]
107.281494140625,107.2906494140625,[9 3 5 8],[2 4 9 3]
59.80224609375,59.8114013671875,[3 1 0 0],[4 4 3 2]
83.953857421875,83.9630126953125,[3 2 8 2],[4 3 3 5]
90.472412109375,90.4815673828125,[3 7 2 3],[9 2 5 9]
